Freq.	V(out)*15.4882
7.70601880112321e+002	(-5.31552213482558e-001dB,7.83077166050801e+000°)
7.73531925283851e+002	(-5.27179691815697e-001dB,7.82085805435647e+000°)
7.76461970455381e+002	(-5.22847463383234e-001dB,7.81097408259049e+000°)
7.79392015626911e+002	(-5.18554983702499e-001dB,7.80112054848609e+000°)
7.82322060798440e+002	(-5.14301716860736e-001dB,7.79129822387749e+000°)
7.85252105969970e+002	(-5.10087135361687e-001dB,7.78150785011531e+000°)
7.88182151141500e+002	(-5.05910719975226e-001dB,7.77175013899548e+000°)
7.91112196313029e+002	(-5.01771959589881e-001dB,7.76202577365964e+000°)
7.94042241484559e+002	(-4.97670351068224e-001dB,7.75233540946810e+000°)
7.96972286656089e+002	(-4.93605399104970e-001dB,7.74267967484576e+000°)
7.99902331827619e+002	(-4.89576616087945e-001dB,7.73305917210225e+000°)
8.02832376999148e+002	(-4.85583521961610e-001dB,7.72347447822713e+000°)
8.05762422170678e+002	(-4.81625644093290e-001dB,7.71392614566086e+000°)
8.08692467342208e+002	(-4.77702517141984e-001dB,7.70441470304215e+000°)
8.11622512513738e+002	(-4.73813682929689e-001dB,7.69494065593275e+000°)
8.14552557685267e+002	(-4.69958690315153e-001dB,7.68550448752055e+000°)
8.17482602856797e+002	(-4.66137095070197e-001dB,7.67610665930057e+000°)
8.20412648028327e+002	(-4.62348459758238e-001dB,7.66674761173631e+000°)
8.23342693199857e+002	(-4.58592353615309e-001dB,7.65742776490078e+000°)
8.26272738371386e+002	(-4.54868352433251e-001dB,7.64814751909803e+000°)
8.29202783542916e+002	(-4.51176038445225e-001dB,7.63890725546608e+000°)
8.32132828714446e+002	(-4.47515000213390e-001dB,7.62970733656211e+000°)
8.35062873885976e+002	(-4.43884832518703e-001dB,7.62054810692953e+000°)
8.37992919057505e+002	(-4.40285136252937e-001dB,7.61142989364875e+000°)
8.40922964229035e+002	(-4.36715518312608e-001dB,7.60235300687077e+000°)
8.43853009400565e+002	(-4.33175591495080e-001dB,7.59331774033525e+000°)
8.46783054572095e+002	(-4.29664974396586e-001dB,7.58432437187335e+000°)
8.49713099743624e+002	(-4.26183291312162e-001dB,7.57537316389505e+000°)
8.52643144915154e+002	(-4.22730172137590e-001dB,7.56646436386227e+000°)
8.55573190086684e+002	(-4.19305252273095e-001dB,7.55759820474812e+000°)
8.58503235258214e+002	(-4.15908172528980e-001dB,7.54877490548269e+000°)
8.61433280429743e+002	(-4.12538579032997e-001dB,7.53999467138445e+000°)
8.64363325601273e+002	(-4.09196123139419e-001dB,7.53125769458069e+000°)
8.67293370772803e+002	(-4.05880461340000e-001dB,7.52256415441410e+000°)
8.70223415944332e+002	(-4.02591255176447e-001dB,7.51391421783818e+000°)
8.73153461115862e+002	(-3.99328171154689e-001dB,7.50530803980061e+000°)
8.76083506287392e+002	(-3.96090880660643e-001dB,7.49674576361555e+000°)
8.79013551458922e+002	(-3.92879059877669e-001dB,7.48822752132480e+000°)
8.81943596630451e+002	(-3.89692389705534e-001dB,7.47975343404861e+000°)
8.84873641801981e+002	(-3.86530555680901e-001dB,7.47132361232610e+000°)
8.87803686973511e+002	(-3.83393247899304e-001dB,7.46293815644556e+000°)
8.90733732145041e+002	(-3.80280160938649e-001dB,7.45459715676531e+000°)
8.93663777316570e+002	(-3.77190993784058e-001dB,7.44630069402520e+000°)
8.96593822488100e+002	(-3.74125449754187e-001dB,7.43804883964861e+000°)
8.99523867659630e+002	(-3.71083236428909e-001dB,7.42984165603647e+000°)
9.02453912831160e+002	(-3.68064065578319e-001dB,7.42167919685165e+000°)
9.05383958002689e+002	(-3.65067653093081e-001dB,7.41356150729593e+000°)
9.08314003174219e+002	(-3.62093718916083e-001dB,7.40548862437866e+000°)
9.11244048345749e+002	(-3.59141986975345e-001dB,7.39746057717736e+000°)
9.14174093517279e+002	(-3.56212185118188e-001dB,7.38947738709113e+000°)
9.17104138688808e+002	(-3.53304045046572e-001dB,7.38153906808636e+000°)
9.20034183860338e+002	(-3.50417302253742e-001dB,7.37364562693581e+000°)
9.22964229031868e+002	(-3.47551695961891e-001dB,7.36579706345015e+000°)
9.25894274203398e+002	(-3.44706969061110e-001dB,7.35799337070328e+000°)
9.28824319374927e+002	(-3.41882868049394e-001dB,7.35023453525092e+000°)
9.31754364546457e+002	(-3.39079142973715e-001dB,7.34252053734287e+000°)
9.34684409717987e+002	(-3.36295547372321e-001dB,7.33485135112933e+000°)
9.37614454889517e+002	(-3.33531838217890e-001dB,7.32722694486102e+000°)
9.40544500061046e+002	(-3.30787775861912e-001dB,7.31964728108376e+000°)
9.43474545232576e+002	(-3.28063123979935e-001dB,7.31211231682704e+000°)
9.46404590404106e+002	(-3.25357649517927e-001dB,7.30462200378795e+000°)
9.49334635575636e+002	(-3.22671122639544e-001dB,7.29717628850869e+000°)
9.52264680747165e+002	(-3.20003316674381e-001dB,7.28977511255006e+000°)
9.55194725918695e+002	(-3.17354008067138e-001dB,7.28241841265924e+000°)
9.58124771090225e+002	(-3.14722976327772e-001dB,7.27510612093306e+000°)
