Freq.	V(out)*15.4882
1.00793553900623e+003	(-6.62383919751493e-001dB,-1.98472045707381e+001°)
1.01379562934929e+003	(-6.69465108898212e-001dB,-1.99501530012111e+001°)
1.01965571969235e+003	(-6.76575465509240e-001dB,-2.00529102162610e+001°)
1.02551581003541e+003	(-6.83714823590472e-001dB,-2.01554757461776e+001°)
1.03137590037847e+003	(-6.90883016247059e-001dB,-2.02578491311996e+001°)
1.03723599072153e+003	(-6.98079877588647e-001dB,-2.03600299169081e+001°)
1.04309608106459e+003	(-7.05305240924595e-001dB,-2.04620176585981e+001°)
1.04895617140765e+003	(-7.12558940061543e-001dB,-2.05638119181192e+001°)
1.05481626175071e+003	(-7.19840808923939e-001dB,-2.06654122647825e+001°)
1.06067635209377e+003	(-7.27150680895139e-001dB,-2.07668182769991e+001°)
1.06653644243682e+003	(-7.34488389779706e-001dB,-2.08680295398930e+001°)
1.07239653277988e+003	(-7.41853769516401e-001dB,-2.09690456459966e+001°)
1.07825662312294e+003	(-7.49246654107718e-001dB,-2.10698661954172e+001°)
1.08411671346600e+003	(-7.56666877269034e-001dB,-2.11704907967275e+001°)
1.08997680380906e+003	(-7.64114273203482e-001dB,-2.12709190649917e+001°)
1.09583689415212e+003	(-7.71588675811789e-001dB,-2.13711506237706e+001°)
1.10169698449518e+003	(-7.79089919565693e-001dB,-2.14711851028729e+001°)
1.10755707483824e+003	(-7.86617838417751e-001dB,-2.15710221411577e+001°)
1.11341716518130e+003	(-7.94172267298571e-001dB,-2.16706613826427e+001°)
1.11927725552436e+003	(-8.01753040224790e-001dB,-2.17701024814210e+001°)
1.12513734586742e+003	(-8.09359992195079e-001dB,-2.18693450966994e+001°)
1.13099743621048e+003	(-8.16992958059077e-001dB,-2.19683888957409e+001°)
1.13685752655354e+003	(-8.24651772450208e-001dB,-2.20672335540519e+001°)
1.14271761689660e+003	(-8.32336270870312e-001dB,-2.21658787524794e+001°)
1.14857770723966e+003	(-8.40046288387926e-001dB,-2.22643241806673e+001°)
1.15443779758272e+003	(-8.47781660412233e-001dB,-2.23625695349823e+001°)
1.16029788792578e+003	(-8.55542222611390e-001dB,-2.24606145187116e+001°)
1.16615797826884e+003	(-8.63327810853637e-001dB,-2.25584588422061e+001°)
1.17201806861190e+003	(-8.71138261017173e-001dB,-2.26561022233877e+001°)
1.17787815895495e+003	(-8.78973409580231e-001dB,-2.27535443861150e+001°)
1.18373824929801e+003	(-8.86833092465113e-001dB,-2.28507850633545e+001°)
1.18959833964107e+003	(-8.94717146701835e-001dB,-2.29478239925694e+001°)
1.19545842998413e+003	(-9.02625409031745e-001dB,-2.30446609195625e+001°)
1.20131852032719e+003	(-9.10557716321891e-001dB,-2.31412955973262e+001°)
1.20717861067025e+003	(-9.18513906268950e-001dB,-2.32377277840372e+001°)
1.21303870101331e+003	(-9.26493816055239e-001dB,-2.33339572468261e+001°)
1.21889879135637e+003	(-9.34497283705860e-001dB,-2.34299837579285e+001°)
1.22475888169943e+003	(-9.42524147192605e-001dB,-2.35258070972023e+001°)
1.23061897204249e+003	(-9.50574244778157e-001dB,-2.36214270511358e+001°)
1.23647906238555e+003	(-9.58647415432463e-001dB,-2.37168434116212e+001°)
1.24233915272861e+003	(-9.66743497457451e-001dB,-2.38120559799089e+001°)
1.24819924307167e+003	(-9.74862330436340e-001dB,-2.39070645609509e+001°)
1.25405933341473e+003	(-9.83003753729376e-001dB,-2.40018689677328e+001°)
1.25991942375779e+003	(-9.91167607052273e-001dB,-2.40964690195809e+001°)
1.26577951410085e+003	(-9.99353730321550e-001dB,-2.41908645425950e+001°)
1.27163960444391e+003	(-1.00756196404599e+000dB,-2.42850553684696e+001°)
1.27749969478697e+003	(-1.01579214897855e+000dB,-2.43790413354934e+001°)
1.28335978513003e+003	(-1.02404412595278e+000dB,-2.44728222890237e+001°)
1.28921987547308e+003	(-1.03231773645372e+000dB,-2.45663980797580e+001°)
1.29507996581614e+003	(-1.04061282180448e+000dB,-2.46597685661535e+001°)
1.30094005615920e+003	(-1.04892922455248e+000dB,-2.47529336102203e+001°)
1.30680014650226e+003	(-1.05726678672369e+000dB,-2.48458930827721e+001°)
1.31266023684532e+003	(-1.06562535083799e+000dB,-2.49386468603451e+001°)
1.31852032718838e+003	(-1.07400476023986e+000dB,-2.50311948241452e+001°)
1.32438041753144e+003	(-1.08240485829026e+000dB,-2.51235368624934e+001°)
1.33024050787450e+003	(-1.09082548862678e+000dB,-2.52156728700149e+001°)
1.33610059821756e+003	(-1.09926649556782e+000dB,-2.53076027463597e+001°)
1.34196068856062e+003	(-1.10772772358167e+000dB,-2.53993263978197e+001°)
1.34782077890368e+003	(-1.11620901746060e+000dB,-2.54908437367704e+001°)
1.35368086924674e+003	(-1.12471022261821e+000dB,-2.55821546807100e+001°)
1.35954095958980e+003	(-1.13323118483223e+000dB,-2.56732591530330e+001°)
1.36540104993286e+003	(-1.14177174990674e+000dB,-2.57641570840814e+001°)
1.37126114027592e+003	(-1.15033176458233e+000dB,-2.58548484082321e+001°)
1.37712123061898e+003	(-1.15891107568728e+000dB,-2.59453330665594e+001°)
1.38298132096204e+003	(-1.16750953049629e+000dB,-2.60356110056732e+001°)
1.38884141130510e+003	(-1.17612697687904e+000dB,-2.61256821772073e+001°)
1.39470150164816e+003	(-1.18476326273675e+000dB,-2.62155465396108e+001°)
1.40056159199122e+003	(-1.19341823666779e+000dB,-2.63052040559745e+001°)
1.40642168233427e+003	(-1.20209174778481e+000dB,-2.63946546945830e+001°)
1.41228177267733e+003	(-1.21078364548265e+000dB,-2.64838984296443e+001°)
1.41814186302039e+003	(-1.21949377961759e+000dB,-2.65729352406787e+001°)
1.42400195336345e+003	(-1.22822200042947e+000dB,-2.66617651127459e+001°)
1.42986204370651e+003	(-1.23696815862771e+000dB,-2.67503880361340e+001°)
1.43572213404957e+003	(-1.24573210576103e+000dB,-2.68388040050938e+001°)
1.44158222439263e+003	(-1.25451369306058e+000dB,-2.69270130216605e+001°)
1.44744231473569e+003	(-1.26331277281843e+000dB,-2.70150150910365e+001°)
1.45330240507875e+003	(-1.27212919766773e+000dB,-2.71028102239533e+001°)
1.45916249542181e+003	(-1.28096282040555e+000dB,-2.71903984372485e+001°)
1.46502258576487e+003	(-1.28981349473485e+000dB,-2.72777797513310e+001°)
1.47088267610793e+003	(-1.29868107447921e+000dB,-2.73649541928031e+001°)
1.47674276645099e+003	(-1.30756541419191e+000dB,-2.74519217923648e+001°)
1.48260285679405e+003	(-1.31646636868571e+000dB,-2.75386825863835e+001°)
1.48846294713711e+003	(-1.32538379345834e+000dB,-2.76252366154080e+001°)
1.49432303748017e+003	(-1.33431754456385e+000dB,-2.77115839245693e+001°)
1.50018312782323e+003	(-1.34326747777770e+000dB,-2.77977245664488e+001°)
1.50604321816629e+003	(-1.35223345059679e+000dB,-2.78836585941128e+001°)
1.51190330850935e+003	(-1.36121531993678e+000dB,-2.79693860690702e+001°)
1.51776339885240e+003	(-1.37021294386984e+000dB,-2.80549070551985e+001°)
1.52362348919546e+003	(-1.37922618083956e+000dB,-2.81402216214393e+001°)
1.52948357953852e+003	(-1.38825488936845e+000dB,-2.82253298428102e+001°)
1.53534366988158e+003	(-1.39729892894206e+000dB,-2.83102317972572e+001°)
1.54120376022464e+003	(-1.40635815944627e+000dB,-2.83949275675990e+001°)
1.54706385056770e+003	(-1.41543244137712e+000dB,-2.84794172407509e+001°)
1.55292394091076e+003	(-1.42452163531277e+000dB,-2.85637009095810e+001°)
1.55878403125382e+003	(-1.43362560285948e+000dB,-2.86477786694954e+001°)
1.56464412159688e+003	(-1.44274420588705e+000dB,-2.87316506211373e+001°)
1.57050421193994e+003	(-1.45187730664076e+000dB,-2.88153168699637e+001°)
1.57636430228300e+003	(-1.46102476828987e+000dB,-2.88987775242232e+001°)
1.58222439262606e+003	(-1.47018645405160e+000dB,-2.89820326980981e+001°)
1.58808448296912e+003	(-1.47936222807039e+000dB,-2.90650825084772e+001°)
1.59394457331218e+003	(-1.48855195487406e+000dB,-2.91479270768970e+001°)
1.59980466365524e+003	(-1.49775549952196e+000dB,-2.92305665289702e+001°)
1.60566475399830e+003	(-1.50697272736578e+000dB,-2.93130009952378e+001°)
1.61152484434136e+003	(-1.51620350470799e+000dB,-2.93952306087022e+001°)
1.61738493468442e+003	(-1.52544769818490e+000dB,-2.94772555070682e+001°)
1.62324502502748e+003	(-1.53470517490437e+000dB,-2.95590758322057e+001°)
1.62910511537053e+003	(-1.54397580262992e+000dB,-2.96406917294283e+001°)
1.63496520571359e+003	(-1.55325944941813e+000dB,-2.97221033488172e+001°)
1.64082529605665e+003	(-1.56255598423273e+000dB,-2.98033108428821e+001°)
1.64668538639971e+003	(-1.57186527646669e+000dB,-2.98843143683151e+001°)
1.65254547674277e+003	(-1.58118719574516e+000dB,-2.99651140867129e+001°)
1.65840556708583e+003	(-1.59052161252712e+000dB,-3.00457101622659e+001°)
1.66426565742889e+003	(-1.59986839794295e+000dB,-3.01261027623272e+001°)
1.67012574777195e+003	(-1.60922742352062e+000dB,-3.02062920584218e+001°)
1.67598583811501e+003	(-1.61859856099020e+000dB,-3.02862782269743e+001°)
1.68184592845807e+003	(-1.62798168305988e+000dB,-3.03660614462958e+001°)
1.68770601880113e+003	(-1.63737666318755e+000dB,-3.04456418974090e+001°)
1.69356610914419e+003	(-1.64678337476433e+000dB,-3.05250197671758e+001°)
1.69942619948725e+003	(-1.65620169202896e+000dB,-3.06041952447335e+001°)
1.70528628983031e+003	(-1.66563149002854e+000dB,-3.06831685215950e+001°)
1.71114638017337e+003	(-1.67507264390853e+000dB,-3.07619397943860e+001°)
1.71700647051643e+003	(-1.68452502962490e+000dB,-3.08405092620327e+001°)
1.72286656085949e+003	(-1.69398852367322e+000dB,-3.09188771267821e+001°)
1.72872665120255e+003	(-1.70346300294114e+000dB,-3.09970435947523e+001°)
1.73458674154561e+003	(-1.71294834527486e+000dB,-3.10750088736553e+001°)
1.74044683188867e+003	(-1.72244442865427e+000dB,-3.11527731760270e+001°)
1.74630692223172e+003	(-1.73195113172267e+000dB,-3.12303367170991e+001°)
1.75216701257478e+003	(-1.74146833384153e+000dB,-3.13076997145381e+001°)
1.75802710291784e+003	(-1.75099591464872e+000dB,-3.13848623901779e+001°)
1.76388719326090e+003	(-1.76053375466638e+000dB,-3.14618249675486e+001°)
1.76974728360396e+003	(-1.77008173487745e+000dB,-3.15385876735362e+001°)
1.77560737394702e+003	(-1.77963973648965e+000dB,-3.16151507393116e+001°)
1.78146746429008e+003	(-1.78920764186813e+000dB,-3.16915143965181e+001°)
1.78732755463314e+003	(-1.79878533344801e+000dB,-3.17676788816413e+001°)
1.79318764497620e+003	(-1.80837269436542e+000dB,-3.18436444334195e+001°)
1.79904773531926e+003	(-1.81796960851058e+000dB,-3.19194112925813e+001°)
1.80490782566232e+003	(-1.82757596004700e+000dB,-3.19949797037808e+001°)
1.81076791600538e+003	(-1.83719163383829e+000dB,-3.20703499138160e+001°)
1.81662800634844e+003	(-1.84681651528475e+000dB,-3.21455221722623e+001°)
1.82248809669150e+003	(-1.85645049027867e+000dB,-3.22204967316256e+001°)
1.82834818703456e+003	(-1.86609344550983e+000dB,-3.22952738460370e+001°)
1.83420827737762e+003	(-1.87574526792605e+000dB,-3.23698537734607e+001°)
1.84006836772068e+003	(-1.88540584522730e+000dB,-3.24442367736035e+001°)
1.84592845806374e+003	(-1.89507506573884e+000dB,-3.25184231084038e+001°)
1.85178854840680e+003	(-1.90475281809001e+000dB,-3.25924130433467e+001°)
1.85764863874985e+003	(-1.91443899166047e+000dB,-3.26662068455573e+001°)
1.86350872909291e+003	(-1.92413347635654e+000dB,-3.27398047847039e+001°)
1.86936881943597e+003	(-1.93383616249608e+000dB,-3.28132071334544e+001°)
1.87522890977903e+003	(-1.94354694114512e+000dB,-3.28864141660149e+001°)
1.88108900012209e+003	(-1.95326570401873e+000dB,-3.29594261585080e+001°)
1.88694909046515e+003	(-1.96299234312777e+000dB,-3.30322433904484e+001°)
1.89280918080821e+003	(-1.97272675107065e+000dB,-3.31048661434682e+001°)
1.89866927115127e+003	(-1.98246882106768e+000dB,-3.31772947011339e+001°)
1.90452936149433e+003	(-1.99221844710847e+000dB,-3.32495293482700e+001°)
1.91038945183739e+003	(-2.00197552332091e+000dB,-3.33215703736488e+001°)
1.91624954218045e+003	(-2.01173994488054e+000dB,-3.33934180660266e+001°)
1.92210963252351e+003	(-2.02151160684008e+000dB,-3.34650727191843e+001°)
1.92796972286657e+003	(-2.03129040559323e+000dB,-3.35365346255333e+001°)
1.93382981320963e+003	(-2.04107623746319e+000dB,-3.36078040822229e+001°)
1.93968990355269e+003	(-2.05086899968483e+000dB,-3.36788813868259e+001°)
1.94554999389575e+003	(-2.06066858975331e+000dB,-3.37497668401543e+001°)
1.95141008423881e+003	(-2.07047490613227e+000dB,-3.38204607431135e+001°)
1.95727017458187e+003	(-2.08028784749263e+000dB,-3.38909634000166e+001°)
1.96313026492493e+003	(-2.09010731310965e+000dB,-3.39612751168073e+001°)
1.96899035526798e+003	(-2.09993320277591e+000dB,-3.40313962014102e+001°)
1.97485044561104e+003	(-2.10976541699715e+000dB,-3.41013269628247e+001°)
1.98071053595410e+003	(-2.11960385664024e+000dB,-3.41710677126589e+001°)
1.98657062629716e+003	(-2.12944842350409e+000dB,-3.42406187625430e+001°)
1.99243071664022e+003	(-2.13929901921928e+000dB,-3.43099804290272e+001°)
1.99829080698328e+003	(-2.14915554663577e+000dB,-3.43791530273278e+001°)
2.00415089732634e+003	(-2.15901790877458e+000dB,-3.44481368759972e+001°)
2.01001098766940e+003	(-2.16888600937082e+000dB,-3.45169322944501e+001°)
2.01587107801246e+003	(-2.17875975266862e+000dB,-3.45855396038525e+001°)
2.02173116835552e+003	(-2.18863904329419e+000dB,-3.46539591276703e+001°)
2.02759125869858e+003	(-2.19852378661717e+000dB,-3.47221911899935e+001°)
2.03345134904164e+003	(-2.20841388839559e+000dB,-3.47902361171187e+001°)
2.03931143938470e+003	(-2.21830925509391e+000dB,-3.48580942360645e+001°)
