Freq.	V(out)*15.4882
1.62324502502748e+003	(6.00534562765172e-001dB,-1.80550046239914e+001°)
1.62910511537053e+003	(5.96472733623522e-001dB,-1.79970017889304e+001°)
1.63496520571359e+003	(5.92450559292917e-001dB,-1.79393484365523e+001°)
1.64082529605665e+003	(5.88467536812544e-001dB,-1.78820416399463e+001°)
1.64668538639971e+003	(5.84523171126579e-001dB,-1.78250785018967e+001°)
1.65254547674277e+003	(5.80616974550916e-001dB,-1.77684561540620e+001°)
1.65840556708583e+003	(5.76748467120004e-001dB,-1.77121717573918e+001°)
1.66426565742889e+003	(5.72917176096709e-001dB,-1.76562225008472e+001°)
1.67012574777195e+003	(5.69122636095815e-001dB,-1.76006056021226e+001°)
1.67598583811501e+003	(5.65364388586753e-001dB,-1.75453183065385e+001°)
1.68184592845807e+003	(5.61641982258087e-001dB,-1.74903578871976e+001°)
1.68770601880113e+003	(5.57954972534555e-001dB,-1.74357216444403e+001°)
1.69356610914419e+003	(5.54302921571789e-001dB,-1.73814069057667e+001°)
1.69942619948725e+003	(5.50685398122958e-001dB,-1.73274110254219e+001°)
1.70528628983031e+003	(5.47101977501735e-001dB,-1.72737313841202e+001°)
1.71114638017337e+003	(5.43552241233568e-001dB,-1.72203653885523e+001°)
1.71700647051643e+003	(5.40035777265019e-001dB,-1.71673104717395e+001°)
1.72286656085949e+003	(5.36552179624303e-001dB,-1.71145640918805e+001°)
1.72872665120255e+003	(5.33101048390825e-001dB,-1.70621237327964e+001°)
1.73458674154561e+003	(5.29681989575270e-001dB,-1.70099869033576e+001°)
1.74044683188867e+003	(5.26294614981909e-001dB,-1.69581511369785e+001°)
1.74630692223172e+003	(5.22938542347384e-001dB,-1.69066139919603e+001°)
1.75216701257478e+003	(5.19613394744456e-001dB,-1.68553730505298e+001°)
1.75802710291784e+003	(5.16318801002025e-001dB,-1.68044259191731e+001°)
1.76388719326090e+003	(5.13054395289764e-001dB,-1.67537702278804e+001°)
1.76974728360396e+003	(5.09819817218835e-001dB,-1.67034036301584e+001°)
1.77560737394702e+003	(5.06614711589823e-001dB,-1.66533238030553e+001°)
1.78146746429008e+003	(5.03438728332213e-001dB,-1.66035284461400e+001°)
1.78732755463314e+003	(5.00291522518812e-001dB,-1.65540152817676e+001°)
1.79318764497620e+003	(4.97172754194845e-001dB,-1.65047820549957e+001°)
1.79904773531926e+003	(4.94082088356730e-001dB,-1.64558265329315e+001°)
1.80490782566232e+003	(4.91019194732487e-001dB,-1.64071465044898e+001°)
1.81076791600538e+003	(4.87983747940467e-001dB,-1.63587397807280e+001°)
1.81662800634844e+003	(4.84975427022461e-001dB,-1.63106041938079e+001°)
1.82248809669150e+003	(4.81993915883453e-001dB,-1.62627375972894e+001°)
1.82834818703456e+003	(4.79038902754000e-001dB,-1.62151378658518e+001°)
1.83420827737762e+003	(4.76110080370066e-001dB,-1.61678028947516e+001°)
1.84006836772068e+003	(4.73207145752743e-001dB,-1.61207305999041e+001°)
1.84592845806374e+003	(4.70329800279909e-001dB,-1.60739189177161e+001°)
1.85178854840680e+003	(4.67477749540314e-001dB,-1.60273658043712e+001°)
1.85764863874985e+003	(4.64650703292534e-001dB,-1.59810692363858e+001°)
1.86350872909291e+003	(4.61848375271480e-001dB,-1.59350272094524e+001°)
1.86936881943597e+003	(4.59070483288921e-001dB,-1.58892377390863e+001°)
1.87522890977903e+003	(4.56316749115230e-001dB,-1.58436988599623e+001°)
1.88108900012209e+003	(4.53586898382837e-001dB,-1.57984086256548e+001°)
1.88694909046515e+003	(4.50880660554368e-001dB,-1.57533651087938e+001°)
1.89280918080821e+003	(4.48197768738016e-001dB,-1.57085664003052e+001°)
1.89866927115127e+003	(4.45537959887727e-001dB,-1.56640106098536e+001°)
1.90452936149433e+003	(4.42900974520165e-001dB,-1.56196958650284e+001°)
1.91038945183739e+003	(4.40286556755543e-001dB,-1.55756203117810e+001°)
1.91624954218045e+003	(4.37694454058684e-001dB,-1.55317821134549e+001°)
1.92210963252351e+003	(4.35124417669714e-001dB,-1.54881794512752e+001°)
1.92796972286657e+003	(4.32576201985508e-001dB,-1.54448105238440e+001°)
1.93382981320963e+003	(4.30049564765069e-001dB,-1.54016735469837e+001°)
1.93968990355269e+003	(4.27544267181286e-001dB,-1.53587667534691e+001°)
1.94554999389575e+003	(4.25060073589545e-001dB,-1.53160883931545e+001°)
1.95141008423881e+003	(4.22596751488120e-001dB,-1.52736367322678e+001°)
1.95727017458187e+003	(4.20154071586803e-001dB,-1.52314100538954e+001°)
1.96313026492493e+003	(4.17731807635429e-001dB,-1.51894066570419e+001°)
1.96899035526798e+003	(4.15329736378857e-001dB,-1.51476248570794e+001°)
1.97485044561104e+003	(4.12947637774307e-001dB,-1.51060629853848e+001°)
1.98071053595410e+003	(4.10585294422573e-001dB,-1.50647193887837e+001°)
1.98657062629716e+003	(4.08242491994149e-001dB,-1.50235924301352e+001°)
1.99243071664022e+003	(4.05919019025970e-001dB,-1.49826804874595e+001°)
1.99829080698328e+003	(4.03614666760084e-001dB,-1.49419819541493e+001°)
2.00415089732634e+003	(4.01329229354253e-001dB,-1.49014952387364e+001°)
2.01001098766940e+003	(3.99062503495205e-001dB,-1.48612187644756e+001°)
2.01587107801246e+003	(3.96814288731864e-001dB,-1.48211509697756e+001°)
2.02173116835552e+003	(3.94584387106390e-001dB,-1.47812903072051e+001°)
2.02759125869858e+003	(3.92372603352157e-001dB,-1.47416352442814e+001°)
2.03345134904164e+003	(3.90178744664651e-001dB,-1.47021842623077e+001°)
