Freq.	V(out)*15.4882
1.03723599072153e+003	(2.82262430729835e-001dB,1.16496171811528e+001°)
1.04309608106459e+003	(2.85443618135819e-001dB,1.17120947941300e+001°)
1.04895617140765e+003	(2.88640728660294e-001dB,1.17745186128825e+001°)
1.05481626175071e+003	(2.91853731337536e-001dB,1.18368884056247e+001°)
1.06067635209377e+003	(2.95082595104904e-001dB,1.18992039416087e+001°)
1.06653644243682e+003	(2.98327288791408e-001dB,1.19614649911278e+001°)
1.07239653277988e+003	(3.01587781124548e-001dB,1.20236713255179e+001°)
1.07825662312294e+003	(3.04864040741877e-001dB,1.20858227171583e+001°)
1.08411671346600e+003	(3.08156036170668e-001dB,1.21479189394768e+001°)
1.08997680380906e+003	(3.11463735847011e-001dB,1.22099597669483e+001°)
1.09583689415212e+003	(3.14787108109305e-001dB,1.22719449750988e+001°)
1.10169698449518e+003	(3.18126121196816e-001dB,1.23338743405071e+001°)
1.10755707483824e+003	(3.21480743261414e-001dB,1.23957476408049e+001°)
1.11341716518130e+003	(3.24850942350378e-001dB,1.24575646546816e+001°)
1.11927725552436e+003	(3.28236686425469e-001dB,1.25193251618830e+001°)
1.12513734586742e+003	(3.31637943357442e-001dB,1.25810289432144e+001°)
1.13099743621048e+003	(3.35054680921124e-001dB,1.26426757805426e+001°)
1.13685752655354e+003	(3.38486866805546e-001dB,1.27042654567966e+001°)
1.14271761689660e+003	(3.41934468608313e-001dB,1.27657977559698e+001°)
1.14857770723966e+003	(3.45397453839063e-001dB,1.28272724631210e+001°)
1.15443779758272e+003	(3.48875789922047e-001dB,1.28886893643761e+001°)
1.16029788792578e+003	(3.52369444196369e-001dB,1.29500482469294e+001°)
1.16615797826884e+003	(3.55878383909508e-001dB,1.30113488990457e+001°)
1.17201806861190e+003	(3.59402576236423e-001dB,1.30725911100594e+001°)
1.17787815895495e+003	(3.62941988257443e-001dB,1.31337746703790e+001°)
1.18373824929801e+003	(3.66496586978254e-001dB,1.31948993714859e+001°)
1.18959833964107e+003	(3.70066339320106e-001dB,1.32559650059362e+001°)
1.19545842998413e+003	(3.73651212125794e-001dB,1.33169713673621e+001°)
1.20131852032719e+003	(3.77251172154802e-001dB,1.33779182504733e+001°)
1.20717861067025e+003	(3.80866186095072e-001dB,1.34388054510567e+001°)
1.21303870101331e+003	(3.84496220552335e-001dB,1.34996327659790e+001°)
1.21889879135637e+003	(3.88141242060249e-001dB,1.35603999931864e+001°)
1.22475888169943e+003	(3.91801217073093e-001dB,1.36211069317066e+001°)
1.23061897204249e+003	(3.95476111971705e-001dB,1.36817533816488e+001°)
1.23647906238555e+003	(3.99165893064386e-001dB,1.37423391442053e+001°)
1.24233915272861e+003	(4.02870526590424e-001dB,1.38028640216508e+001°)
1.24819924307167e+003	(4.06589978710345e-001dB,1.38633278173456e+001°)
1.25405933341473e+003	(4.10324215519983e-001dB,1.39237303357338e+001°)
1.25991942375779e+003	(4.14073203044957e-001dB,1.39840713823453e+001°)
